Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Blonde Runner Training 2017;Tuesday, September 27, 2016 - Sunday, December 31, 2017;Davis County Utah . Bountiful , UT 84010 ;triathlon; Triathlon International Beginner;Blonde Runner Health;http://TBRtriathlon.com;http://www.active.com//bountiful-ut/triathlon/races/blonde-runner-training-2017-2016?int=72-3-A10
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:00 PM (CST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Little Rock , AR 72201 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Little Rock, AR; ; ;http://www.active.com//little-rock-ar/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A6
Coogee Tri Club Sprint Distance - Race #2 2016;Saturday, December 17, 2016;Kurnell North end of Prince Charles Parade (near crn of Captain Cook Drive) Kurnell , NSW , Australia 2231 ;triathlon; Triathlon Super Sprint Sprint Beginner;Coogee Triathlon Club;http://www.coogeetriclub.com.au/;http://www.active.com//kurnell-nsw/triathlon/races/coogee-tri-club-sprint-distance-race-2-2016?int=72-3-A8
Junior Triathlon Training (9-16 yrs);Thursday, October 13, 2016 @  4:00 PM - Thursday, December 15, 2016 @  5:45 PM;Hyde Creek Recreation Centre 1379 Laurier Avenue Port Coquitlam , BC , Canada V3B 2B9 ;triathlon; Triathlon;City of Port Coquitlam; ;http://www.active.com//port-coquitlam-bc/triathlon/classes/junior-triathlon-training-9-16-yrs-2016-25559640?int=72-3-A8
Lake Dunstan Triathlon;Monday, January  2, 2017;McNaulty Inlet Shortcut Road McNaulty Inlet Cromwell , New Zealand 9384 ;triathlon; Triathlon Sprint Beginner;Cromwell and Districts Promotion Group;http://www.cromwell.org.nz/lake-dunstan-triathlon.html;http://www.active.com//cromwell/duathlon/races/lake-dunstan-triathlon-2017?int=72-3-A4
Escape To Blue Ridge  Tri The Mountains Triathlon;Saturday, May 13, 2017;Lake Blue Ridge Marina 335 Marina Drive Blue Ridge , GA 30513 ;triathlon; Triathlon Sprint Beginner;Tri The Mountains Tri Club;http://gamultisports.com/trithemountains/;http://www.active.com//blue-ridge-ga/running/distance-running-races/escape-to-blue-ridge-tri-the-mountains-triathlon-2017?int=72-3-A6
City Bike Las Olas Fort Lauderdale Triathlon Duathlon Aquabike;Sunday, March 12, 2017;DC Alexander Park 500 Seabreeze Blvd Fort Lauderdale , FL 33136 ;triathlon; Triathlon Sprint International Beginner Fort Lauderdale, FL;MultiRace ;http://www.multirace.com;http://www.active.com//fort-lauderdale-fl/triathlon/races/city-bike-las-olas-fort-lauderdale-triathlon-duathlon-aquabike-2017?int=72-3-A6
Lake Lanier Islands Sprint Triathlon;Sunday, September 24, 2017;Lake Lanier Island Resort 7000 Lanier Islands Parkway Lake Lanier Island , GA 30518 ;triathlon; Triathlon International Sprint Beginner;Georgia Multisports Production;http://gamultisports.com/lakelanierislandstriathlon/;http://www.active.com//lake-lanier-island-ga/triathlon/races/lake-lanier-islands-sprint-triathlon-2017?int=72-3-A8
Race the Sun Brecon Beacons 2017;Saturday, June 24, 2017;  Brecon Leisure Centre Penlan Brecon , Powys , United Kingdom LD3 9SR ;triathlon; Triathlon;Action for Charity;http://www.actionforcharity.co.uk/eventdetailsnew2.php/urlsearch/Race-the-Sun-Brecon-Beacons-2017;http://www.active.com//brecon-powys/triathlon/races/race-the-sun-brecon-beacons-2017?int=72-3-A7
Coffs Tri Club Race 6 - 27 Nov 2016;Sunday, November 27, 2016;Coffs Harbour Jetty Beach Marina Drive Coffs Harbour , NSW , Australia 2450 ;triathlon; Triathlon Sprint;Coffs Harbour Triathlon Club;http://www.coffstri.com;http://www.active.com//coffs-harbour-nsw/triathlon/races/coffs-tri-club-race-6-27-nov-2016?int=72-3-A10
Pirie Ranges Triathlon Club Annual Membership;Saturday, October 22, 2016 - Monday, October 23, 2017;Port Pirie PO Box 1160 Port Pirie , SA , Australia 5540 ;triathlon; Triathlon; ; ;http://www.active.com//port-pirie-sa/triathlon/races/pirie-ranges-triathlon-club-annual-membership-2016?int=72-3-A9
Bewl Triathlon & OWS 2017;Saturday, August  5, 2017 - Sunday, August  6, 2017;  Bewl Water Lamberhurst , United Kingdom TN3 8JH ;triathlon; Triathlon International Sprint;Fit and Learn Ltd - TL Sports Events; ;http://www.active.com//lamberhurst/water-sports/swimming-races/bewl-triathlon-and-ows-2017?int=72-3-A2
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-5-2017-e?int=72-3-A10
Novice Day Coffs Tri Club Race 5 - 13 Nov 2016;Sunday, November 13, 2016;Coffs Harbour Jetty Beach Marina Drive Coffs Harbour , NSW , Australia 2450 ;triathlon; Triathlon Sprint Beginner;Coffs Harbour Triathlon Club;http://www.coffstri.com;http://www.active.com//coffs-harbour-nsw/running/distance-running-races/novice-day-coffs-tri-club-race-5-13-nov-2016?int=72-3-A7
Race 2 The Athletes Foot Triathlon;Sunday, November 20, 2016;Dalyellup End Norton Promenade Dalyellup , WA , Australia 6230 ;triathlon; Triathlon Sprint;Bunbury Triathlon Club;http://bunburytriclub.myclub.org.au/;http://www.active.com//dalyellup-wa/triathlon/races/race-2-the-athletes-foot-triathlon-2016?int=72-3-A11
Miami Man;Sunday, November 12, 2017;Larry & Penny Thompson Park 12451 SW 184th Street - Pavilion #2 Miami , FL 33177 ;triathlon; Triathlon International Beginner Miami, FL;MultiRace ;http://www.miamimanhalfiron.com;http://www.active.com//miami-fl/triathlon/races/miami-man-2017?int=72-3-A7
10/16/15 - 2016 CNY Triathlon Membership;Friday, January  1, 2016 @ 11:59 PM (EST) - Saturday, December 31, 2016 @ 11:59 PM (EST);Central New York - Syracuse , NY 13214 ;triathlon; Triathlon Sprint International Syracuse, NY; ; ;http://www.active.com//syracuse-ny/triathlon/memberships/10-16-15-cny-triathlon-membership-2016?int=72-3-A9
Lititz recCenter 3rd Annual Triathlon;Sunday, August  6, 2017;Lititz recCenter 301 West Maple Street Lititz , PA 17543 ;triathlon; Triathlon Sprint Beginner;Lititz recCenter;http://www.lititzrec.com;http://www.active.com//lititz-pa/triathlon/races/lititz-reccenter-3rd-annual-triathlon-2017?int=72-3-A1
Tri-Now - Dallas Tri Club membership;Thursday, January  1, 2015 - Thursday, March  1, 2018;Dallas and surrounding areas Dallas area Dallas , TX 75218 ;triathlon; Triathlon Beginner Dallas, TX;Tri-Now endurance;http://www.tri-now.com/Club/club1.htm;http://www.active.com//dallas-tx/triathlon/memberships/tri-now-dallas-tri-club-membership-2015?int=72-3-A2
Palm Beach Triathlon Club;Thursday, January 10, 2013 - Friday, December  1, 2017;Lake Worth 6752 Lantana Rd Lake Worth , FL 33467 ;triathlon; Triathlon Sprint International Beginner Lake Worth, FL; ;http://www.eteamz.com/palmbeachtriathlonclub/;http://www.active.com//lake-worth-fl/triathlon/memberships/palm-beach-triathlon-club-2013?int=72-3-A3
Charleston Sprint Triathlon 5 Race Option;Sunday, May 21, 2017 @  7:00 AM - Sunday, June 18, 2017 @ 12:00 PM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/charleston-sprint-triathlon-5-race-option-2017-7?int=72-3-A10
Race #3;Sunday, July  9, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-3-2017-26378964?int=72-3-A1
MayanMan Triathlon;Saturday, September  2, 2017 - Sunday, September  3, 2017;Caleta Tankah Carretera Federal 307 Km. 233+400  Caleta Tankah Tulum , Quintana Roo , Mexico 77780 ;triathlon; Triathlon Sprint International Beginner;Tagglia Events;https://mayanmantriathlon.com;http://www.active.com//tulum-quintanaroo/triathlon/races/mayanman-triathlon-2017?int=72-3-A1
Exceleration - Adventure Tri;Saturday, September 17, 2016 @  9:15 AM - Saturday, December  3, 2016 @ 11:00 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-adventure-tri-2016-25335839?int=72-3-A8
Charleston Sprint Triathlon 5 Race Option;Sunday, May 21, 2017 @  7:00 AM - Sunday, June 18, 2017 @ 12:00 PM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/charleston-sprint-triathlon-5-race-option-2017?int=72-3-A11
Stadium Triathlon Club TRYstars Program;Friday, November  4, 2016 - Friday, December 16, 2016;Perry Lakes Perry Lakes Drive Floreat , WA , Australia 6014 ;triathlon; Triathlon Super Sprint;Triathlon Australia;http://trystars.com.au;http://www.active.com//floreat-wa/triathlon/programs/stadium-triathlon-club-trystars-program-2016?int=72-3-A4
Holistic Management of the Triathlete: Injury Prevention and Recovery;Saturday, January 14, 2017 - Sunday, January 15, 2017;One on One Physical Therapy 3300 Northeast Expy Building 8 Atlanta , GA 30341 ;triathlon; Triathlon Atlanta, GA;Energy Lab;http://energylabatl.com/holistic-management-of-the-triathlete-injury-prevention-and-recovery/;http://www.active.com//atlanta-ga/sports-health/camps/holistic-management-of-the-triathlete-injury-prevention-and-recovery-2017?int=72-3-A2
Race #3;Sunday, July  9, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-3-2017-25952167?int=72-3-A9
Charleston Sprint Triathlon 5 Race Option;Sunday, May 21, 2017 @  7:00 AM - Sunday, June 18, 2017 @ 12:00 PM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/charleston-sprint-triathlon-5-race-option-2017?int=72-3-A1
triPATHlon;Sunday, April 30, 2017;Chastain Pool 235 West Wieuca Road NW Atlanta , GA 30342 ;triathlon; Triathlon Sprint Beginner Atlanta, GA;Path Foundation;http://gamultisports.com/chastainparktripathlon/;http://www.active.com//atlanta-ga/triathlon/races/tripathlon-2017?int=72-3-A10
triPATHlon;Sunday, April 30, 2017;Chastain Pool 235 West Wieuca Road NW Atlanta , GA 30342 ;triathlon; Triathlon Sprint Beginner Atlanta, GA;Path Foundation;http://gamultisports.com/chastainparktripathlon/;http://www.active.com//atlanta-ga/triathlon/races/tripathlon-2017?int=72-3-A2
Team RTA Triathlon Club (Ridgewood Tri Athlete), 2016 Membership;Sunday, November 15, 2015 - Saturday, December 31, 2016;RTA North American Headquarters 2016 RTA LN Ridgewood , NJ 07450 ;triathlon; Triathlon Beginner;Ridgewood Tri Athlete LLC;http://www.RidgewoodTriAthlete.com;http://www.active.com//ridgewood-nj/triathlon/memberships/team-rta-triathlon-club-ridgewood-tri-athlete-2016-membership-2015?int=72-3-A5
TriActive MSAC Lunchtime;Tuesday, October 25, 2016 - Sunday, December  4, 2016;Melbourne Sports and Aquatic Centre Aughtie Drive Albert Park , VIC , Australia 3206 ;triathlon; Triathlon Super Sprint Beginner;Triathlon Victoria;http://www.triathlon.org.au/State_Associations/VIC/Getting_Involved/TriActive_-_Introductory_triathlon_programs.htm;http://www.active.com//albert-park-vic/triathlon/races/triactive-msac-lunchtime-2016?int=72-3-A3
2016 ITU Cross (Off-Road) World Championship, Team USA Slot;Saturday, November 19, 2016 - Sunday, November 20, 2016;Lake Crackenback TBD TBD , NSW , Australia 2627 ;triathlon; Triathlon International;USA Triathlon; ;http://www.active.com//tbd-nsw/triathlon/races/itu-cross-off-road-world-championship-team-usa-slot-2016?int=72-3-A2
TC Port Douglas Triathlon Squad - Jan-Jun 2017;Saturday, January 14, 2017 - Sunday, June 11, 2017;Team Carling PO Box 101 Clifton Beach , QLD , Australia 4879 ;triathlon; Triathlon;Team Carling; ;http://www.active.com/http://www.activekids.com/clifton-beach-qld/running/races/tc-port-douglas-triathlon-squad-jan-jun-2017?int=72-3-A11
TC Port Douglas Triathlon Squad - Jan-Jun 2017;Saturday, January 14, 2017 - Sunday, June 11, 2017;Team Carling PO Box 101 Clifton Beach , QLD , Australia 4879 ;triathlon; Triathlon;Team Carling; ;http://www.active.com/http://www.activekids.com/clifton-beach-qld/running/races/tc-port-douglas-triathlon-squad-jan-jun-2017?int=72-3-A3
7th Annual Hayden Triathlon;Saturday, July  8, 2017;HAYDEN TRIATHLON Honeysuckle Beach HAYDEN , ID 83835 ;triathlon; Triathlon Sprint Beginner;HAYDEN TRIATHLON;http://WWW.HAYDENTRI.COM;http://www.active.com//hayden-id/running/distance-running-races/7th-annual-hayden-triathlon-2017?int=72-3-A4
Adult Triathlon - 2 participants (same household);Tuesday, March  1, 2016 - Saturday, December 31, 2016;Center - Baxter YMCA 7900 Shelby St Indianapolis , IN 46227-5912 ;triathlon; Triathlon Indianapolis, IN;Young Men&#x27ands Christian Association of Greater Indianapolis - YMCA; ;http://www.active.com//indianapolis-in/triathlon/programs/adult-triathlon-2-participants-same-household-2016?int=72-3-A3
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-1-2017-26773857?int=72-3-A4
Indoor Triathlon USA: Coeur D'Alene 2017;Saturday, February 18, 2017;Benwah Wellness center 427 N 12th St Plummer , ID 83851 ;triathlon; Triathlon Beginner;Indoor Triathlon USA;http://www.IndoorTriathlonUSA.com;http://www.active.com//plummer-id/triathlon/races/indoor-triathlon-usa-coeur-d-alene-2017?int=72-3-A5
2017 Playtri Hawaii Camp;Sunday, January 15, 2017 - Friday, January 20, 2017;Kona Pier 75-5660 Palani kailua-kona , HI 96740 ;triathlon; Triathlon Beginner;Playtri Racing;http://www.playtri.com/hawaii;http://www.active.com//kailua-kona-hi/triathlon/camps/playtri-hawaii-camp-2017?int=72-3-A6
2017 St. Anthony's Triathlon;Saturday, April 29, 2017 - Sunday, April 30, 2017;Vinoy Park, St. Petersburg 701 Bayshore Drive, NE St. Petersburg , FL 33705 ;triathlon; Triathlon Sprint International Beginner;St. Anthony&#x27ands Triathlon;http://satriathlon.com;http://www.active.com//st-petersburg-fl/triathlon/races/st-anthony-s-triathlon-2017?int=72-3-A6
Philadelphia Triathlon Club Annual Membership 2016;Friday, January  1, 2016 - Saturday, December 31, 2016;Philadelphia Triathlon Club 1431 Sussex Road Wynnewood , PA 19096 ;triathlon; Triathlon;Philadelphia Triathlon Club;http://www.philatriclub.com/;http://www.active.com//wynnewood-pa/triathlon/memberships/philadelphia-triathlon-club-annual-membership-2016?int=72-3-A1
RAPA NUI TRIATHLON - EASTER ISLAND;Friday, June  2, 2017;RAPA NUI EASTER ISLAND MAIN STREET MAIN STREET , CL , Chile 2770000 ;triathlon; Triathlon Half Ironman Sprint Beginner;OLIMPO PRODUCCIONES;http://www.olimpo.cl;http://www.active.com//main-street-cl/triathlon/races/rapa-nui-triathlon-easter-island-2017?int=72-3-A7
2016 Club Registration;Wednesday, December  2, 2015 @ 11:59 PM (CST) - Saturday, December 31, 2016 @ 11:59 PM (CST);Middle Tennessee  Arrington , TN 37014 ;triathlon; Triathlon Beginner; ;http://midtnmultisport.com;http://www.active.com//arrington-tn/running/memberships/2016-club-registration-2015?int=72-3-A2
3rd Annual Vallejo Waterfront Weekend Bridge to Bridge Endurance Events;Sunday, October  8, 2017;Vallejo Yacht Club 485 Mare Island Way Vallejo , CA 94590 ;triathlon; Triathlon Sprint International Beginner;iRecreate;http://www.irecreate.org;http://www.active.com//vallejo-ca/running/distance-running-races/3rd-annual-vallejo-waterfront-weekend-bridge-to-bridge-endurance-events-2017-27397006?int=72-3-A7
HITS Triathlon Series Tri-Camp Weekend 2016 - Naples, FL;Friday, December 16, 2016 - Sunday, December 18, 2016;Naples, FL Vanderbilt Beach Vanderbilt Beach Road Naples , FL 34112 ;triathlon; Triathlon Beginner Naples, FL;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//naples-fl/triathlon/camps/hits-triathlon-series-tri-camp-weekend-naples-fl-2016?int=72-3-A8
Will of Iron 2016;Friday, January  1, 2016 - Saturday, December 31, 2016;Here, there and everywhere Outdoors or at the gym You decide , GB , United Kingdom WO1 1ron ;triathlon; Triathlon Ironman Half Ironman Beginner;Willow Foundation;http://willofiron.org/;http://www.active.com//you-decide-gb/triathlon/races/will-of-iron-2016?int=72-3-A9
Team Tri Right Membership - 2016;Monday, October 31, 2016 - Saturday, December 31, 2016;Team Tri Right 14007 S. Bell Rd #121 Homer Glen , IL 60491 ;triathlon; Triathlon Beginner;Tri Right Coaching;http://trirightcoaching.com/triclub/;http://www.active.com//homer-glen-il/triathlon/memberships/team-tri-right-membership-2016?int=72-3-A3
Monster Sprint;Sunday, June 25, 2017;Blackdyke Fishery Burdock Lane Feltwell Norfolk , GB , United Kingdom IP26 4JW ;triathlon; Triathlon Sprint Beginner;Monster Racing;http://www.monsterracing.net/;http://www.active.com//norfolk-gb/triathlon/races/monster-sprint-2017?int=72-3-A4
TRI for KIDS Triathlon #3;Sunday, August 13, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Super Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/triathlon/races/tri-for-kids-triathlon-3-2017?int=72-3-A10
2016/17 Tri Series Race 3 - Race Start 3.30pm, 18th December;Sunday, December 18, 2016;Sydney International Regatta Centre Gate A, Old Castlereagh Rd Penrith , NSW , Australia 2750 ;triathlon; Triathlon Sprint Beginner;Hills Triathlon Club;http://www.hillstriclub.com/;http://www.active.com//penrith-nsw/triathlon/races/17-tri-series-race-3-race-start-3-30pm-18th-december-2016?int=72-3-A5
2016 South Davis Racing Series;Saturday, February 13, 2016 - Thursday, November 24, 2016;South Davis Recreation Center 550 North 200 West Bountiful , UT 84010 ;triathlon; Triathlon Beginner;South Davis Recreation Center;http://www.southdavisraces.com;http://www.active.com//bountiful-ut/running/races/south-davis-racing-series-2016?int=72-3-A6
