Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Junior Triathlon Training (9-16 yrs);Thursday, October 13, 2016 @  4:00 PM - Thursday, December 15, 2016 @  5:45 PM;Hyde Creek Recreation Centre 1379 Laurier Avenue Port Coquitlam , BC , Canada V3B 2B9 ;triathlon; Triathlon;City of Port Coquitlam; ;http://www.active.com//port-coquitlam-bc/triathlon/classes/junior-triathlon-training-9-16-yrs-2016-25559640?int=72-3-A2cd4442ae-1da1-4919-914d-f1a975bbaa39
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-2-2017-f?int=72-3-A3f139d1ae-e41e-4d6d-94f2-402cda037b39
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-1-2017-7?int=72-3-A474dd1c99-f068-42bf-a848-057c1d185374
Ashford Tri Club;Sunday, December 13, 2015 - Wednesday, December 14, 2016;Folkestone 9 Montgomery Way Folkestone , GB , United Kingdom CT19 6LL ;triathlon; Triathlon; ; ;http://www.active.com//folkestone-gb/triathlon/races/ashford-tri-club-2015?int=72-3-A540b164ff-4295-4fe3-acac-152ab879ff55
Exceleration - Youth of Steel;Monday, September 12, 2016 @  5:00 PM - Monday, December 12, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335921?int=72-3-A611c3e16a-9e05-492c-8459-e7ded79e01f7
TriActive Bairnsdale;Tuesday, October 18, 2016 - Sunday, November 27, 2016;Bairnsdale Aquatic & Recreation Centre 80 McKean Street BAIRNSDALE , VIC , Australia 3875 ;triathlon; Triathlon Super Sprint Beginner;Triathlon Victoria;http://www.triathlon.org.au/State_Associations/VIC/Getting_Involved/TriActive_-_Introductory_triathlon_programs.htm;http://www.active.com//bairnsdale-vic/triathlon/programs/triactive-bairnsdale-2016?int=72-3-A744800c25-efef-4c8a-ba1f-1d485abe1f62
Coffs Tri Club Race 5 - 13 Nov 2016;Sunday, November 13, 2016;Coffs Harbour Jetty Beach Marina Drive Coffs Harbour , NSW , Australia 2450 ;triathlon; Triathlon Sprint Beginner;Coffs Harbour Triathlon Club;http://www.coffstri.com;http://www.active.com//coffs-harbour-nsw/triathlon/races/coffs-tri-club-race-5-13-nov-2016?int=72-3-A8e20c5362-f0a7-44c8-8cd2-27759278e975
Grizzly Winter Triathlon Team;Saturday, February 11, 2017;Canmore Nordic Centre 1988 Olympic Way Canmore , AB , Canada T1W 2T6 ;triathlon; Triathlon;Grizzly Mountain Events;http://www.grizzlyevents.ca;http://www.active.com//canmore-ab/triathlon/races/grizzly-winter-triathlon-team-2017?int=72-3-A9f7f238ee-f604-4b42-98a8-3f2a822511f2
Exceleration - Youth of Steel;Tuesday, September 13, 2016 @  5:00 PM - Tuesday, December 13, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335988?int=72-3-A109e6f5c6b-8bc3-4e3e-a5c5-b4495d465c45
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-4-2017?int=72-3-A1169f82740-3251-4096-a411-51df98d97917
Race #3;Sunday, July  9, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-3-2017-26378964?int=72-3-A1091e7400-337e-4deb-99b7-6f9149dbd271
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-4-2017?int=72-3-A269f82740-3251-4096-a411-51df98d97917
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-5-2017?int=72-3-A380fc96fa-6c2b-45d5-80cb-7ce076739dd5
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-5-2017-26378932?int=72-3-A4a83d41cb-638e-40a0-aafc-7c5ef17f645b
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-1-2017?int=72-3-A599cdccd2-f9ff-4fbc-af1a-815b23c9b6a0
TRX Challenge (WED)-Session 7;Wednesday, November  2, 2016 @  6:00 PM (CDT) - Wednesday, December  7, 2016 @  6:45 PM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/trx-challenge-wed-session-7-2016-27534030?int=72-3-A65c162463-6dd2-4ae7-9358-fc435c114250
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-5-2017-e?int=72-3-A7e01f36de-0913-4638-a038-11c565c750d9
Exceleration - Adventure Tri;Wednesday, September 14, 2016 @  5:00 PM - Wednesday, November 30, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-adventure-tri-2016-25335783?int=72-3-A85c54924e-2d26-41a2-8afb-cd8c777ff439
Bargara Triathlon Club Membership;Saturday, December 19, 2015 - Tuesday, December 20, 2016;Bargara PO Box 8394 Bargara , QLD , Australia 4670 ;triathlon; Triathlon; ; ;http://www.active.com//bargara-qld/triathlon/races/bargara-triathlon-club-membership-2015?int=72-3-A947f37963-9061-45f3-aac6-eec5fb096781
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-4-2017-0?int=72-3-A100196b3eb-ef10-41d4-afc1-3dd4d3574153
Kettlebell Session 7;Thursday, November  3, 2016 @  6:15 PM (CDT) - Thursday, December  8, 2016 @  7:00 PM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/kettlebell-session-7-2016-27534646?int=72-3-A118a53744b-397d-4224-bdae-7583b1adf632
Bargara Triathlon Club Membership;Saturday, December 19, 2015 - Tuesday, December 20, 2016;Bargara PO Box 8394 Bargara , QLD , Australia 4670 ;triathlon; Triathlon; ; ;http://www.active.com//bargara-qld/triathlon/races/bargara-triathlon-club-membership-2015?int=72-3-A147f37963-9061-45f3-aac6-eec5fb096781
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-5-2017?int=72-3-A2730b8c2a-e657-4480-8f37-9849378a1707
Exceleration - Youth of Steel;Saturday, September 17, 2016 @  9:00 AM - Saturday, December 17, 2016 @ 11:15 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335962?int=72-3-A3129e3815-26c2-46b1-8c39-399a7070b2dc
Exceleration - Kids of Steel;Friday, September 16, 2016 @  5:00 PM - Friday, December  2, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-kids-of-steel-2016-25335869?int=72-3-A48966da48-97e4-406a-9d2b-a390daa0405a
Exceleration - Youth Group;Friday, September 16, 2016 @  5:00 PM - Friday, December 16, 2016 @  7:15 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335936?int=72-3-A52e98d3e4-e64f-4bd4-a6b9-2ec550f41cf7
Exceleration - Youth Group;Tuesday, September 13, 2016 @  5:00 PM - Tuesday, December 13, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335857?int=72-3-A6777fbc54-cc4b-43d3-8813-7dc0c9b7c74f
2017 SoCal Youth Tri Series Championship Kids PRERACE Clinic @HITS Palm Springs;Saturday, December  2, 2017;Lake Cahuilla Park La Quinta La Quinta , CA 92253 ;triathlon; La Quinta, CA;TriUSCoaching;http://www.triuscoaching.com/upcoming-events;http://www.active.com//la-quinta-ca/triathlon/clinics/socal-youth-tri-series-championship-kids-prerace-clinic-hits-palm-springs-2017?int=72-3-A7fc890eb0-29a3-4b10-a6b1-2632d3b23c4c
Exceleration - Kids of Steel;Wednesday, September 14, 2016 @  5:00 PM - Wednesday, November 30, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-kids-of-steel-2016-25335844?int=72-3-A848b0097d-0ebb-44f9-9ad3-ab02a960d958
Exceleration - Kids of Steel;Saturday, September 17, 2016 @  9:15 AM - Saturday, December  3, 2016 @ 11:00 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-kids-of-steel-2016-25335850?int=72-3-A961d3e477-f23f-48c4-b11d-325ac07e6426
Race #3;Sunday, July  9, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-3-2017?int=72-3-A10240b2a5a-a002-4bb1-b522-f9d5d1732a63
TC Port Douglas Triathlon Squad - Jan-Jun 2017;Saturday, January 14, 2017 - Sunday, June 11, 2017;Team Carling PO Box 101 Clifton Beach , QLD , Australia 4879 ;triathlon; Triathlon;Team Carling; ;http://www.active.com/http://www.activekids.com/clifton-beach-qld/running/races/tc-port-douglas-triathlon-squad-jan-jun-2017?int=72-3-A11cccbb1bd-5d9a-4f15-9187-47cd74588458
Exceleration - Youth of Steel;Friday, September 16, 2016 @  5:00 PM - Friday, December 16, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335955?int=72-3-A14aa97c0d-78b5-4411-b9d0-657e713947e5
Exceleration - Youth Group;Wednesday, September 14, 2016 @  5:00 PM - Wednesday, December 14, 2016 @  7:15 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335861?int=72-3-A2e1301309-9b24-4fbb-b9c5-60982aa4b54b
TRX Training 55+ - Wednesday-Session 7;Wednesday, November  2, 2016 @ 10:00 AM (CDT) - Wednesday, December  7, 2016 @ 10:45 AM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/trx-training-55-wednesday-session-7-2016-27534601?int=72-3-A340ebbee9-a8e2-418f-9df7-1c0bcca44c5b
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-4-2017-26504882?int=72-3-A46a28f5af-20ab-4986-bd3e-9e699a3671a0
Exceleration - Youth of Steel;Wednesday, September 14, 2016 @  5:00 PM - Wednesday, December 14, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335949?int=72-3-A534b9c94f-51d6-4753-9412-c0448aa42377
Exceleration - Youth Group;Monday, September 12, 2016 @  5:00 PM - Monday, December 12, 2016 @  7:15 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335876?int=72-3-A6f4ea0bf4-59d7-4358-b297-93a96bc14583
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-2-2017-26505266?int=72-3-A7a3637ef4-f88e-45c4-9f39-261cf526a8c9
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-2-2017?int=72-3-A8029246b5-ed9a-44d9-aecd-04adf255cb70
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-4-2017?int=72-3-A94655408e-73b0-45bb-a276-1b2ebfd4e694
Exceleration - Youth Group;Thursday, September 15, 2016 @  6:30 AM - Thursday, December 15, 2016 @  7:30 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335906?int=72-3-A10dd281d48-eb61-4f2b-bd61-001daaf4d70b
Exceleration - Youth Group;Tuesday, September 13, 2016 @  6:30 AM - Tuesday, December 13, 2016 @  7:30 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335853?int=72-3-A11624a87dd-1431-41ad-98f2-898d13f5ab56
Exceleration - Youth Group;Tuesday, September 13, 2016 @  6:30 AM - Tuesday, December 13, 2016 @  7:30 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335853?int=72-3-A1624a87dd-1431-41ad-98f2-898d13f5ab56
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-2-2017?int=72-3-A2ed7ab3d2-c79d-48d4-b696-07ea5d97d88f
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-4-2017-a?int=72-3-A3a0e496bd-5649-4e3a-98df-0ddf140445bc
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-2-2017-8?int=72-3-A48a98caee-3e22-415c-b5df-e5e1044edf10
TRX Training 55+ - Monday Session 7;Monday, October 31, 2016 @  9:30 AM (CDT) - Monday, December  5, 2016 @ 10:15 AM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/trx-training-55-monday-session-7-2016-27534024?int=72-3-A54d375fb6-5f4a-4efa-9b68-7f25a2ea777b
Exceleration - Adventure Tri;Friday, September 16, 2016 @  5:00 PM - Friday, December  2, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-adventure-tri-2016-25335837?int=72-3-A609f007b0-5af3-4923-a59b-66a0ef6835ea
Exceleration - Adventure Tri;Monday, September 12, 2016 @  5:00 PM - Monday, November 28, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-adventure-tri-2016-25335834?int=72-3-A784907eaa-9411-40ac-8aef-d3396658e557
Exceleration - Kids of Steel;Monday, September 12, 2016 @  5:00 PM - Monday, November 28, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-kids-of-steel-2016-25335841?int=72-3-A8f2510212-3963-48ad-9d4e-c1a50473a9ed
Race #3;Sunday, July  9, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-3-2017-26773141?int=72-3-A929e24f23-6568-4a6f-bf92-1835a5b029ac
Key West Triathlon Duathlon Aquabike;Saturday, December  2, 2017;  Higgs Beach Key West , FL 33040 ;triathlon; Triathlon International Sprint Beginner;MultiRace ;http://www.trikw.com;http://www.active.com//key-west-fl/triathlon/races/key-west-triathlon-duathlon-aquabike-2017?int=72-3-A105eff314f-31a1-4181-a023-9349ae910f1c
PHAFC Indoor Triathlon Training;Saturday, January 21, 2017 @  9:15 AM - Saturday, March 11, 2017 @ 10:30 AM;Pender Harbour Aquatic and Fitness Centre 13649 Sunshine Coast Highway Madeira Park , BC , Canada V0N 2H0 ;triathlon; Triathlon;SCRD Parks and Recreation; ;http://www.active.com//madeira-park-bc/triathlon/classes/phafc-indoor-triathlon-training-2017?int=72-3-A113336a88d-19b7-42e7-8fc4-939f6eb59e5d
Pirie Ranges Triathlon Club Annual Membership;Saturday, October 22, 2016 - Monday, October 23, 2017;Port Pirie PO Box 1160 Port Pirie , SA , Australia 5540 ;triathlon; Triathlon; ; ;http://www.active.com//port-pirie-sa/triathlon/races/pirie-ranges-triathlon-club-annual-membership-2016?int=72-3-A1578f4082-b859-4938-9752-fbfb2c45de1e
Sprint Triathlon 101 Clinic;Tuesday, March 28, 2017 @  5:30 PM (EDT) - Thursday, May 18, 2017 @  6:30 PM (EDT);  871 Riverland Dr Charleston , SC 29412 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/sprint-triathlon-101-clinic-2017-e?int=72-3-A2e24e5e45-a278-4505-b161-6f058100b6b7
City Bike Las Olas Fort Lauderdale Triathlon Duathlon Aquabike;Sunday, March 12, 2017;DC Alexander Park 500 Seabreeze Blvd Fort Lauderdale , FL 33136 ;triathlon; Triathlon Sprint International Beginner Fort Lauderdale, FL;MultiRace ;http://www.multirace.com;http://www.active.com//fort-lauderdale-fl/triathlon/races/city-bike-las-olas-fort-lauderdale-triathlon-duathlon-aquabike-2017?int=72-3-A367ab219c-d297-4cf0-99b5-66123cf9fdcb
Junior Triathlon Training (9-16 yrs);Thursday, January  5, 2017 @  4:00 PM - Thursday, March  9, 2017 @  5:45 PM;Hyde Creek Recreation Centre 1379 Laurier Avenue Port Coquitlam , BC , Canada V3B 2B9 ;triathlon; Water Sports;City of Port Coquitlam; ;http://www.active.com//port-coquitlam-bc/water-sports/swimming-classes/junior-triathlon-training-9-16-yrs-2017?int=72-3-A41a3260ba-e832-4cc5-a145-19cfcd4c6a2f
